image,mel,nv,bcc,akiec,bkl,df,vasc
ISIC_0029105,0.026487525936626493,0.8714580602656784,0.012422236164781901,0.017003034478212466,0.06576959413321326,0.0051990168225753705,0.0016605321989120398
ISIC_0029115,0.007587071185089814,0.9725758837618753,0.0013094808700240754,0.0003469537336278426,0.0141119108964625,0.0007120324070414342,0.0033566671458794047
ISIC_0029119,0.013365608035049934,0.9401232471374507,0.005055051292671112,0.0017264420762353543,0.03563722999477312,0.0022320933836436144,0.0018603280801766076
ISIC_0029121,0.008512172105789868,0.9648312936589016,0.0027942968549940442,0.0004589569794065707,0.01176704491814974,0.0017531093203350116,0.00988312616242356
ISIC_0029126,0.006701935986679093,0.9596263875651969,0.003072404557831968,0.0007872064704429492,0.026362632441149215,0.0009975325794227162,0.0024519003992768485
ISIC_0029133,0.06039500465674928,0.7085550884017306,0.006579606087218676,0.012187309548870442,0.20036335436392672,0.006866229997304908,0.005053406944199295
ISIC_0029135,0.0031122475004760246,0.9866237448133803,0.000585633430696042,0.00016915950569870144,0.00607601332232032,0.0003008132065638343,0.003132388220864441
ISIC_0029140,0.006100157069306998,0.967355402560559,0.0018421117752534604,0.0005663094236926842,0.014199263543944995,0.0008412760329727702,0.009095479594270227
ISIC_0029149,0.009896203220736428,0.9330069975459335,0.013413982657699174,0.001170087692846947,0.02019186565232093,0.0057052561537155495,0.016615607076747488
ISIC_0029151,0.004685468579007853,0.9873251588272689,0.0002001955941543698,4.104067648919426e-05,0.0061467412273613735,8.961140800582224e-05,0.001511783687712381
ISIC_0029155,0.046777733818396686,0.8862615522098323,0.005865395013788582,0.0011461214732489974,0.05333168240070581,0.002711828268990556,0.0039056868150371387
ISIC_0029157,0.002079010000469411,0.9887497925879499,0.00023684237002225025,4.480583576148567e-05,0.0074585500871590955,0.0004877416979379987,0.0009432574206996723
ISIC_0029160,0.005762066073950186,0.9121943370026772,0.004979648542821606,0.0019600185179312495,0.06437276213119601,0.008860493635435349,0.001870674095988409
ISIC_0029169,0.056623188567674364,0.21723012337565467,0.1500561681177056,0.12641696595178303,0.4445360117258169,0.0038469454236362073,0.0012905968377289435
ISIC_0029176,0.008667334245618354,0.9602591335696945,0.002474824216846003,0.001125964376730086,0.023997243158588484,0.001426186341066781,0.002049314091456535
ISIC_0029178,0.010902836851900181,0.9583166694384782,0.003127473218046189,0.0006823392676972263,0.020845490145993562,0.0020386340776224095,0.004086557000262579
ISIC_0029194,0.024136004844978062,0.9289158164527903,0.004716321117738449,0.001537933280862302,0.029721567074479073,0.004625937016712582,0.006346420212439409
ISIC_0029198,0.004237499761847723,0.7145202829337156,0.08249748723359682,0.03890214692136923,0.09936048950268335,0.05858656451067812,0.0018955291361090528
ISIC_0029199,0.0026586034614998516,0.9815439145327811,0.0016978307307577406,0.00030378425309278857,0.011536980574068724,0.0008588429229483052,0.0014000435248511193
ISIC_0029201,0.004723306041092652,0.9747491417778194,0.0018918523053913104,0.0006674749511457474,0.013171095768951948,0.0010551355409632293,0.0037419936146355173
ISIC_0029206,0.003240840053519207,0.9130206942710404,0.013276722393792316,0.0014546632559038887,0.04462936386635151,0.02233146631381502,0.0020462498455773
ISIC_0029208,0.002265081485619092,0.9392755072897601,0.005076426295822973,0.0006756950657552133,0.04344876208537509,0.008554237648490573,0.0007042901291769754
ISIC_0029213,0.0053842274144746405,0.9638329212293817,0.004780884028479446,0.0010337627516507188,0.01793314193644927,0.00403711336030494,0.0029979492792588883
ISIC_0029221,0.020259671214853954,0.9116944013319477,0.005564629751280828,0.0016329980266183723,0.049248193915780614,0.0022517370359285797,0.009348368723589828
ISIC_0029222,0.002322343215989667,0.938052263751838,0.022214029541449503,0.0006355825193722939,0.02546533266113846,0.0029895935366942798,0.008320854773517634
ISIC_0029223,0.008778541821093656,0.9667965657826679,0.0014099090724654592,0.00021674306356837052,0.019705219196157545,0.001054203238325587,0.0020388178257216985
ISIC_0029230,0.0038102216551986067,0.9803660021638685,0.0002674196330597824,7.921118141666759e-05,0.013479732906079123,0.00038543617735334253,0.0016119762830239508
ISIC_0029246,0.006119238209529376,0.9105072282397081,0.013561773670772695,0.0028811310624149438,0.05392740929012578,0.009511845837482937,0.0034913736899660217
ISIC_0029249,0.010464811888163459,0.9328328860971892,0.0033772721787548735,0.0008220221569829873,0.04519548414791237,0.005824286473874524,0.0014832370571225479
ISIC_0029250,0.0014974079258731374,0.9696853363067057,0.004644356970540784,0.00033059274765330704,0.012149384416371383,0.0020735847945191257,0.009619336838336356
ISIC_0029253,0.002282586697253443,0.9853758301133545,0.00015200581080086254,5.480572018491889e-05,0.011834827238643571,0.00013950342349927866,0.00016044099626336887
ISIC_0029254,0.01094793408231386,0.9675393856712208,0.0024709345554718687,0.00047855962632706745,0.014105905237668043,0.0009900342843150954,0.0034672465426831486
ISIC_0029257,0.00444434098866617,0.9745668276398063,0.002297781515073927,0.00020449380815064632,0.009772350662420281,0.0003365609967782833,0.008377644389104565
ISIC_0029263,0.0022204998250838527,0.9926329133472857,0.0001664971886641975,2.249726706471108e-05,0.003991653555566169,0.00020448095234568188,0.0007614578639894998
ISIC_0029264,0.005489395889437336,0.8619224416327941,0.025011984851589814,0.002377475155054248,0.09841305462915559,0.005832176386954207,0.0009534714550149539
ISIC_0029270,0.007592789933685577,0.9580642228201972,0.010791816067617845,0.0010479434033098568,0.012534664256883248,0.0026844972301292,0.007284066288177136
ISIC_0029274,0.007762820209234886,0.9526218005506825,0.0009461794488535625,0.0005057625698534665,0.03665300030686172,0.0006827161403052081,0.0008277207742086427
ISIC_0029277,0.0228955077030412,0.9071736138892724,0.006861003001513573,0.0011908805726840127,0.05449697670693423,0.0024104700837425073,0.0049715480428124395
ISIC_0029281,0.004794559607118633,0.9476972708860921,0.007045885532919877,0.0015013346361691595,0.029046361877759788,0.007796103388945397,0.0021184840709951368
ISIC_0029301,0.03310219339551575,0.8203894240446535,0.01689842077729135,0.010054482177301573,0.097073086697826,0.01833395426328567,0.004148438644125746
ISIC_0029302,0.004375527518598977,0.9668101025312699,0.0021529505381947113,0.0005096522635948388,0.022549325596402978,0.002063455974854352,0.0015389855770842665
ISIC_0029304,0.0016027382313288693,0.9907863647738748,6.890407593450132e-05,1.0966870209247233e-05,0.006309482074237408,0.00035422122540005913,0.0008673227490151336
ISIC_0029310,0.0035346103134122234,0.9670492024017903,0.003519072855320617,0.00016272318494742132,0.011808857502586749,0.002806257511632423,0.011119276230310553
ISIC_0029311,0.01428376183504818,0.9603955470907332,0.0037509371536231283,0.0008057067420949831,0.013005653443620011,0.00282503193894925,0.004933361795931194
ISIC_0029315,0.064179576878067,0.776463319250799,0.008371600173184324,0.007266547196932361,0.13046121714190514,0.009703729248033234,0.0035540101110786027
ISIC_0029319,0.0012956721530250966,0.9798898756593928,0.0039014569661194832,0.00024649384127237736,0.007713188177564255,0.0032068942719793853,0.003746418930647211
ISIC_0029321,0.012549035873592029,0.9665546251043639,0.0014546246810097968,0.00029068550527329727,0.014199014450331737,0.0015763049314284569,0.0033757094540008644
ISIC_0029326,0.005506351772808315,0.9256390187594717,0.004197356772563376,0.0009201684676903702,0.046870196304341666,0.01621341001419505,0.0006534979089291653
ISIC_0029328,0.0025810950862550125,0.9515127151835383,0.005969946270380193,0.0005477821563897838,0.024071603131638655,0.01173835122908086,0.0035785069427170654
ISIC_0029332,0.020613979551922148,0.939996368410652,0.0021895375788713225,0.0006834316643882421,0.033591214029363395,0.0006963833610848193,0.0022290854037179016
ISIC_0029334,0.0036290053780983654,0.9582034847581293,0.007229480925142818,0.0007754042341685181,0.015275606228637877,0.007074543144755791,0.007812475331067334
ISIC_0029335,0.010869404696928936,0.9232498756125999,0.008844459400279388,0.007089273151574556,0.032304983091146586,0.015976281704495054,0.0016657223429755086
ISIC_0029336,0.015788916560854387,0.9270026978089055,0.005529686825581326,0.0016742046747639221,0.041820998407830635,0.00123055422601053,0.00695294149605365
ISIC_0029337,0.0494122824792763,0.8969147069326844,0.0051385310164114885,0.004279399922254527,0.033890860791212965,0.002554562393681888,0.0078096564644785016
ISIC_0029341,0.019609247040798805,0.9282828849372102,0.003325843516107973,0.001804191300306242,0.03419506491888588,0.006979156189727479,0.005803612096963319
ISIC_0029343,0.009631953074191518,0.9551429422472473,0.005344846538235723,0.0010427110103801292,0.023550480466299612,0.0010479157718938353,0.004239150891751891
ISIC_0029347,0.002468495809875479,0.9825890407409007,0.0006902411724878098,0.00022749664209675927,0.01050730286850121,0.001585527785787193,0.0019318949803501853
ISIC_0029348,0.005620832633209049,0.971349151180782,0.0004567400162476434,0.00014865533354496647,0.020885955143514646,0.00036361859383569374,0.001175047098865919
ISIC_0029353,0.003003912891319646,0.8645946984728395,0.05811716805556757,0.012282066722641462,0.030695984478015415,0.004630572567791276,0.026675596811825214
ISIC_0029358,0.00817002786844119,0.977560441355763,0.0017756350807695566,0.0002881191212841456,0.008894440849388107,0.001383729168414287,0.001927606555939859
ISIC_0029365,0.009955323314487185,0.9473515721013466,0.002452520828560365,0.0009073023480496455,0.03634549345937945,0.0013973107401978578,0.0015904772079789022
ISIC_0029366,0.03088394385757098,0.8382163668956001,0.02395565314694202,0.005805896661971696,0.07717760593535826,0.0027680715790205424,0.02119246192353622
ISIC_0029367,0.06450348359916777,0.7588509066870509,0.037759298255254196,0.017335285114580393,0.09891199011948672,0.009201534980392218,0.013437501244067816
ISIC_0029369,0.05539947231242165,0.8075190041173709,0.010089141094038176,0.007687207766459043,0.09962876358660931,0.01612826589611244,0.0035481452269882936
ISIC_0029376,0.012671783007442192,0.9310079344840829,0.004024520015529297,0.0009844641709744742,0.048094737468311784,0.0025533610976542415,0.000663199756005108
ISIC_0029384,0.07862200109633229,0.7527533356909606,0.020139331200042365,0.01352049011032799,0.12179281230946021,0.009127509694183395,0.004044519898692927
ISIC_0029388,0.01895126685988801,0.912999032985688,0.006890906553797053,0.0020378015442452115,0.047672420771462234,0.001119953746749542,0.010328617538169644
ISIC_0029396,0.007194737959865192,0.9161308798151664,0.01410268661008651,0.0013742094315134358,0.05335436086355669,0.0051005609195085505,0.002742564400303422
ISIC_0029400,0.004236008887767819,0.9773642753963416,0.0017988353475481597,0.00033650761763621485,0.008470624655017142,0.0017795774287644981,0.00601417066692388
ISIC_0029402,0.03476277066234699,0.8837427735380535,0.0054810059920774,0.005927256689196315,0.06214177360223824,0.006168047256124976,0.0017763722599628267
ISIC_0029407,0.00905213946157082,0.9654130168755587,0.0031542323324984917,0.0009249606879613324,0.013029281735292704,0.004056399796869933,0.0043699691102481765
ISIC_0029417,0.013579380274064317,0.9617561848202932,0.0020965744562590084,0.0008664354644887953,0.01799973358939906,0.0014084611013693315,0.0022932302941263078
ISIC_0029426,0.009138844718563487,0.9708598463946787,0.0009320044400216753,0.00029251975602102165,0.014082096480679276,0.0015211701237541726,0.003173518086281769
ISIC_0029428,0.014033847169601254,0.9584795578645858,0.0015143832817206316,0.0008175132124395746,0.019615070364283144,0.004375166621056634,0.0011644614863130338
ISIC_0029430,0.001966260829297963,0.9357424688870658,0.0023293908798235705,0.0005355759459006139,0.05430459147198298,0.004125541880804281,0.0009961701051251198
ISIC_0029438,0.004010885813056059,0.9849288890434778,0.0005168731334771504,7.163086264711755e-05,0.007238799383381502,0.0006104998379804991,0.0026224219259800285
ISIC_0029443,0.01956910808513964,0.9398020546354515,0.0031270443508857886,0.001414768718519155,0.03083933708118712,0.0029316366056790495,0.002316050523137594
ISIC_0029444,0.003529907084737172,0.9763332574218574,0.0010342755980781724,0.00027453893781859514,0.013899515784489155,0.001090197648334358,0.003838307524685264
ISIC_0029447,0.020981678672630073,0.8830237119310711,0.008653057387427747,0.0027490244671756693,0.0701344145642454,0.0017719042825129325,0.012686208694936611
ISIC_0029451,0.01865998849198377,0.866940170997325,0.008707422512519186,0.007450416702878094,0.08628119738173086,0.011060995910505338,0.0008998080030574051
ISIC_0029452,0.021972475692659026,0.9169612342170481,0.004554882371819464,0.0024540559611403497,0.04707721636059999,0.0044068255607350336,0.0025733098359985024
ISIC_0029457,0.07300539008945774,0.8103420971846983,0.008605661439405114,0.0043454637173667345,0.09128483767134776,0.005700861337578249,0.006715688560146001
ISIC_0029460,0.007123870858961612,0.9832368131865872,0.0005872830217163237,8.076961107300623e-05,0.007148210287970186,0.0008346696817013249,0.0009883833519901107
ISIC_0029461,0.012471536536830278,0.7535516809644586,0.06779876696984428,0.017290803394530947,0.14077548375681537,0.006970952659116398,0.0011407757184045107
ISIC_0029462,0.02443139141001669,0.897137845204498,0.00901474076086729,0.00904283658101867,0.05508611503666328,0.003413200541442719,0.0018738704654935943
ISIC_0029464,0.011455731677693011,0.9460652953272498,0.0034767225070290076,0.0012052426003417878,0.034595078248481785,0.0015490796815932836,0.0016528499576117012
ISIC_0029466,0.004114610814669395,0.9741292901764674,0.0014522301405931845,9.85039925728043e-05,0.01040224549693549,0.0008745027105270865,0.00892861666823446
ISIC_0029474,0.003020150835199367,0.9812689094103985,0.0010321658592462827,0.0002913439711418547,0.011801808826583151,0.000757872549823649,0.001827748547607339
ISIC_0029476,0.008992496880915671,0.9521772002929529,0.004821347612057539,0.000723928663598425,0.02779437663528035,0.0020933049084920535,0.0033973450067029316
ISIC_0029478,0.017122066989084337,0.5225668626107057,0.13400635127152258,0.1405758692560853,0.16435098230364845,0.01832235680001208,0.0030555107689420246
ISIC_0029479,0.02854428119067219,0.9198199034788667,0.005664967588288834,0.0017395256320619555,0.03881617983125782,0.00399667942971391,0.0014184628491387605
ISIC_0029497,0.006772460225160081,0.9611896866971066,0.0024530418688783273,0.0011657217717966515,0.015512186883815225,0.003118868653511789,0.009788033899731388
ISIC_0029498,0.0014501520137408961,0.8149152953311003,0.06366313727071153,0.015081512403539603,0.09400728568891432,0.009730499227035285,0.0011521180649576906
ISIC_0029500,0.0015313085047143505,0.86798598016531,0.06346678360351883,0.012306500476630771,0.04272573006827246,0.0035136014736359355,0.008470095707917746
ISIC_0029503,0.01881357382818827,0.9489340627290026,0.0025109510391951866,0.0007041560900265278,0.02685079403629815,0.0007470236097941656,0.0014394386674954638
ISIC_0029505,0.031753210283824156,0.8850581348064568,0.004198763827032603,0.00335148883733117,0.07043206371649413,0.004333371310268242,0.0008729672185933799
ISIC_0029515,0.013389818052415268,0.9258620517892459,0.011693231910559891,0.002870010702864169,0.02695203128178782,0.01164002267032274,0.007592833592804115
ISIC_0029519,0.011361572781885043,0.9501490019467512,0.002028896983569672,0.0010937966331855166,0.024988257077808818,0.00894671772386119,0.0014317568529386559
ISIC_0029524,0.005045114640533993,0.976821508422167,0.0015036153778284725,0.00032151897092969794,0.012289848336162805,0.0012831665202612877,0.002735227732116562
ISIC_0029525,0.006365995747844075,0.8787977411501109,0.019540438945744892,0.0024395190486316523,0.022195162228717973,0.005497154967288499,0.06516398791166214
ISIC_0029526,0.007079306268777438,0.9589687407329206,0.0013701629827522067,0.00011317372690853774,0.008148616893002192,0.0005729117988630865,0.023747087596775872
ISIC_0029530,0.01001538769419698,0.9594318409800393,0.0021616121253660425,0.000616033294589884,0.022987456603191136,0.0032201966200094234,0.0015674726826069932
ISIC_0029534,0.015465367464889187,0.8732696364075262,0.022145550484177236,0.006748740599914998,0.06883874869950359,0.0034669242991655865,0.010065032044823561
ISIC_0029535,0.007733272887204101,0.9404391928685664,0.005581948238014458,0.0009590885661925804,0.039416704005881154,0.0018383454726800244,0.004031447961461038
ISIC_0029539,0.00801455933431467,0.9681253654724984,0.0026676095340261285,0.0007649456003101915,0.015980350850158802,0.0019269844201385135,0.00252018478855283
ISIC_0029540,0.019111412144570645,0.7919472063524379,0.006989248162169809,0.001978509317103157,0.16328291416858046,0.0013612141011173173,0.015329495754021047
ISIC_0029554,0.0053608771309443725,0.9692641240245562,0.0017056401359421252,0.0001982629366407438,0.0184876226079501,0.0014472982869296156,0.0035361748770369136
ISIC_0029558,0.016848176279773967,0.9413898937523937,0.006114045089969912,0.0014733535636606932,0.027435179343653117,0.002759947711275957,0.003979404259272267
ISIC_0029559,0.022346286890408167,0.8551545639356662,0.022229761007205154,0.023369221130435214,0.06133632834916945,0.004194422433181011,0.011369416253934539
ISIC_0029561,0.00845251505831098,0.9136549198138526,0.004707582622661843,0.0036670964497796488,0.047702942341430736,0.017914240092953802,0.0039007036210101736
ISIC_0029563,0.012867853144098149,0.9605376648619915,0.0018569512872402784,0.00033805083057068005,0.01029642847410469,0.001154970139826503,0.012948081262168112
ISIC_0029569,0.021960847589699718,0.8440601202018743,0.019257517775650445,0.0044172180620753575,0.09268347023233624,0.013696031450029181,0.003924794688334761
ISIC_0029575,0.03223588269156212,0.9157946236219696,0.004428093892576345,0.0008621541642137557,0.04175834095991139,0.001784359175429544,0.0031365454943372297
ISIC_0029578,0.022703781488322087,0.8500219500220028,0.006086116581467563,0.0034093643565455073,0.11060264069257152,0.005809329612410467,0.0013668172466800245
ISIC_0029588,0.002598916721800319,0.9749318353836796,0.001059735371449974,0.0002472177832757036,0.018376825592221903,0.00044913837421712714,0.0023363307733551835
ISIC_0029589,0.008556308230967835,0.9446202822168424,0.011148883550484953,0.001002523553395063,0.014720549858619814,0.002642727452290567,0.017308725137399294
ISIC_0029591,0.0011737079520389689,0.9836771008300839,0.0014955194107784677,0.00019099985367361147,0.004441922165865164,0.0002480472236623577,0.008772702563897512
ISIC_0029596,0.004809234405157392,0.9370304668265846,0.004154275477494371,0.0012948225614533267,0.04774429106391602,0.003731663934480918,0.0012352457309136307
ISIC_0029598,0.021686186119871862,0.9388825317813331,0.003583327187289562,0.001604003922670355,0.028335459322956908,0.0038351580154725746,0.0020733336504055117
ISIC_0029602,0.011148788544120877,0.9538320728437497,0.004063080721676283,0.0021417970947234287,0.024234998517729298,0.0031153668918390298,0.0014638953861615819
ISIC_0029612,0.025791476254056096,0.6393316293511242,0.10657320015806614,0.04859465790958538,0.16159756429789635,0.005100347336756187,0.013011124692515367
ISIC_0029617,0.002878402472472203,0.9841217866174394,0.0008411386912721106,0.00014566943626099485,0.010366241765046306,0.0002950418639567704,0.0013517191535522808
ISIC_0029621,0.02998529441773167,0.908517447277066,0.002060327297213751,0.0010148597653874833,0.05454690179792531,0.0012808254922062048,0.0025943439524697388
ISIC_0029638,0.015652882766564777,0.9462094450545794,0.0015606765502746834,0.0006425609335225907,0.033079502821399785,0.0010741579666655023,0.0017807739069938555
ISIC_0029642,0.020461764961433784,0.9169611529215892,0.00798458558349409,0.002888972874182867,0.044250848532100547,0.002131408271348311,0.005321266855851179
ISIC_0029651,0.003645383262818028,0.9792341530135857,0.0019460348159654095,0.0004601820549994315,0.008579578998660867,0.0011615765049146532,0.004973091349055583
ISIC_0029652,0.0015838075411701857,0.9656915056459782,0.002365305246629943,0.00015143250563599364,0.006549153093283458,0.0006748965268962269,0.02298389944040606
ISIC_0029654,0.007492347862812326,0.8911314201878086,0.014047474486475748,0.0032795055998424603,0.07552789627734999,0.00661594784158926,0.0019054077441213613
ISIC_0029655,0.0048851241553748,0.9751130269993719,0.0008227890956590617,7.005853295918392e-05,0.016787935477194073,0.0008231740472064763,0.0014978916922349266
ISIC_0029656,0.07600752908743515,0.7494050789770982,0.03406296693591789,0.02297979011310681,0.11091809805341313,0.0020388001458484504,0.004587736687180539
ISIC_0029663,0.006322571391876822,0.965920000315407,0.0037480865219597995,0.00038417571347681056,0.013618923002077161,0.0007087302851369327,0.009297512770065453
ISIC_0029665,0.008678868817671478,0.9611707304338132,0.0029540298100177026,0.0009647612685937071,0.017721011565479797,0.0034598701030841587,0.005050728001340043
ISIC_0029666,0.008091304397859636,0.9667046081074557,0.0008409139635117864,0.00029718890249929615,0.021020453942454536,0.0016106779348964537,0.0014348527513220468
ISIC_0029672,0.025439046375450948,0.930734472209337,0.002212832362847006,0.0011921539324619666,0.03577752394158931,0.0015448927909179728,0.003099078387395888
ISIC_0029677,0.002221405591498051,0.9858935411211368,0.0008185763196184554,0.00014509859021316428,0.005767475541832227,0.0002068627518935942,0.004947040083808097
ISIC_0029679,0.01507560416036423,0.9415852786655995,0.005591660927309695,0.0009532372956451006,0.033177272101459925,0.002043550507631241,0.0015733963419904272
ISIC_0029681,0.010692338984383574,0.955005244406683,0.0026646769554051373,0.0007678462265076586,0.026851506405369235,0.0026121252623235885,0.0014062617593275277
ISIC_0029690,0.004499256503533707,0.9792773352042202,0.0017049510937866012,0.00046395849833527793,0.007470655533075099,0.0010237956753848894,0.005560047491663505
ISIC_0029695,0.004757700609933756,0.9673959364493786,0.004015058117848902,0.000925319237949052,0.015040616503651934,0.0015735396940762451,0.0062918293871614085
ISIC_0029704,0.023039588708996767,0.8583935711302519,0.013635402504714438,0.0032584785715075336,0.09764586334060188,0.002062502449716661,0.0019645932942110094
ISIC_0029709,0.019897283276647186,0.9317424917259836,0.007165832283036305,0.001208984262874409,0.025559702095183583,0.0012357328119913223,0.013189973544283995
ISIC_0029716,0.01331662824415853,0.8378116782289141,0.01037661243602534,0.003162394194549058,0.13177415901032405,0.0030133149954337498,0.0005452128905950938
ISIC_0029726,0.002158262610778211,0.9855243090034296,0.0006861227697065894,0.0001869740026226767,0.007900248109860232,0.0017597464869643345,0.0017843370166388277
ISIC_0029733,0.001622293935195514,0.9566160912424475,0.004710023163151125,0.000203650925924123,0.03227657283550961,0.0028078880472212596,0.0017634798505506563
ISIC_0029745,0.007876570964046082,0.961538005026712,0.0028806171046697323,0.000598779261335342,0.022821744875907112,0.0009347380365008203,0.003349544730828725
ISIC_0029752,0.036307693712928885,0.8958046086729221,0.004355303250521897,0.0037888709979829126,0.048991406239836506,0.007156705936697074,0.003595411189110337
ISIC_0029756,0.017553038134798964,0.9436673494455745,0.004458723880284554,0.0011121167629430252,0.030363183188408017,0.0008457811811438674,0.0019998074068467795
ISIC_0029760,0.010622216859784964,0.9505580652074691,0.004469074487724435,0.0018182469433071866,0.027456583599530727,0.0008194462992102528,0.00425636660297282
ISIC_0029764,0.007015082275759632,0.9804136880002347,0.001547621449666506,0.00018617074867223346,0.006393315823623105,0.0008298831281467787,0.0036142385738965753
ISIC_0029773,0.02919011427652444,0.5962157238544262,0.19973611046878526,0.07837720065452482,0.052545888081024894,0.011668496804893654,0.03226646585982083
ISIC_0029778,0.13473446562333027,0.5264475123520409,0.0474302737128357,0.07399241362712887,0.19866526173329893,0.006807351991783984,0.011922720959581566
ISIC_0029779,0.04665576602967849,0.7878363377743042,0.008157147383526641,0.009008017624459203,0.1356716458686163,0.007590768275935406,0.005080317043479853
ISIC_0029780,0.027766187060076972,0.8056296036065013,0.022207240161813566,0.004017933038352282,0.13140238428071455,0.00741388233135614,0.0015627695211852283
ISIC_0029783,0.007289946559489347,0.9698805592157501,0.004755552780922877,0.001091064276102153,0.009211938473678011,0.0027664290234259057,0.005004509670631266
ISIC_0029786,0.006973744741159927,0.9710087212942407,0.003365658462237917,0.0005745890893254878,0.010278284269983924,0.0010474571794046492,0.00675154496364738
ISIC_0029792,0.005842611459243774,0.969717514760373,0.0018737576926892913,0.000767219971573139,0.015320127700329545,0.0021889894214882134,0.00428977899430292
ISIC_0029800,0.0522142570780036,0.8556486045987742,0.010834733766649894,0.005496293358321538,0.07264226182040279,0.001542377626619937,0.0016214717512277922
ISIC_0029821,0.002833971965041189,0.9647410508785825,0.0014436346170274286,0.0002452549144519989,0.02160431260217149,0.00019633625398155508,0.008935438768743956
ISIC_0029826,0.023657983820724388,0.9181577984515666,0.00505943793718833,0.0015398363382853632,0.034211163600797755,0.007107441956713658,0.010266337894724102
ISIC_0029830,0.009262969814615411,0.9717448744426713,0.00082297060819748,0.00040018422079092156,0.014651278546253702,0.00032919966606635156,0.0027885227014047805
ISIC_0029833,0.042679150748529016,0.9058159559761835,0.0016305157096994447,0.001262008268536205,0.047284255859555833,0.0005121505141211727,0.0008159629233750967
ISIC_0029835,0.004196112571307219,0.9737748904906858,0.001019727143981954,8.161187565718293e-05,0.015854628245724655,0.0008509524240982117,0.0042220772485448595
ISIC_0029839,0.017951354718488008,0.9318530413019551,0.005026232456294484,0.0014171305520069002,0.0345869844277223,0.006381169050190003,0.0027840874933433932
ISIC_0029846,0.0056267624534242075,0.9464902227657741,0.0070161776002179935,0.002145563766085716,0.03260160939569504,0.003041234951804899,0.003078429066997878
ISIC_0029855,0.009439874306104717,0.9580181049594978,0.006348692407082439,0.0025825857111397904,0.01960101812946359,0.002196819487705114,0.0018129049990066592
ISIC_0029857,0.032075263940985144,0.8872594041435639,0.010629487295771723,0.002190526642162589,0.060611948752742076,0.0017643341741520775,0.005469035050622797
ISIC_0029860,0.007719845642449386,0.9773688961545874,0.0006292602699525069,0.00012878883577239036,0.010474180060563191,0.0006727370314248468,0.003006292005250757
ISIC_0029861,0.04724814288220995,0.9042502949753596,0.003141707765787563,0.0017901176578769891,0.035938849829022165,0.003922486450840708,0.003708400438903143
ISIC_0029862,0.0026437747303298554,0.9895558573232331,0.0008424518404138385,6.760983974553527e-05,0.0036706526819641747,0.00015000590483797493,0.0030696476794757014
ISIC_0029865,0.0032971802238344816,0.9871332885821521,0.0005345398582670369,0.00011304470309180046,0.006695312170267793,0.0007630872839388443,0.0014635471784477847
ISIC_0029866,0.0035061616740760557,0.9803768697708083,0.000608419263639048,0.00011683465231733284,0.010063493542016952,0.0003726065762229468,0.004955614520919199
ISIC_0029872,0.002043797511291984,0.9885163858608181,0.0003422681183983217,4.308387020940202e-05,0.004959054492697246,0.00044915927886136393,0.003646250867723591
ISIC_0029873,0.007071904508776902,0.9705730284274707,0.00154918769887982,0.0004375911572920096,0.018624493861687297,0.0006358033345073788,0.0011079910113861698
ISIC_0029876,0.013381632160807757,0.9256854417324882,0.0038503603458627063,0.002909440981044624,0.04196579055296657,0.011608769390559655,0.000598564836270496
ISIC_0029883,0.021503043535009193,0.6587390170235015,0.050868800875840614,0.027797987009615555,0.18837221847287466,0.05038895422640037,0.0023299788567578104
ISIC_0029897,0.022969799963558784,0.9087517979539578,0.00710196854928814,0.0021625578242685656,0.05290609780490095,0.0028173995077338974,0.003290378396291622
ISIC_0029903,0.0180794232002381,0.8673285350894535,0.013961900855507997,0.00572933972125028,0.08519263243390322,0.008193205844152503,0.0015149628554945783
ISIC_0029905,0.0064938372487059436,0.9703273881679031,0.0022013455812778344,0.00016603706072276404,0.0065989967260114465,0.0008613599877730991,0.013351035227605763
ISIC_0029907,0.015910952946035156,0.9527336883677479,0.0018263269998165738,0.0005542156129463438,0.02558401652568393,0.0012539101277790489,0.002136889419990438
ISIC_0029909,0.0033594256895461126,0.9834970101404874,0.0015937946394964412,0.00018366251082179184,0.007903045165307843,0.0010961862524762997,0.002366875601864069
ISIC_0029914,0.0023152921911860193,0.9895098923189679,0.00019204490550260564,3.1259866243736816e-05,0.0058079448350284515,0.00032279513272491555,0.001820770750346295
ISIC_0029919,0.016300338284151214,0.9378440170306319,0.004811920855567064,0.0009308988480522818,0.03289575033845678,0.004720745949985164,0.0024963286931560702
ISIC_0029920,0.00482335688871866,0.9741272638726531,0.0027017945676023392,0.000567088145742969,0.009340487805437218,0.0008100028192292541,0.007630005900616293
ISIC_0029921,0.001535473853330569,0.991545225640373,0.00031906002249654404,4.0787749044844834e-05,0.0033631795025339186,0.0007418303253515291,0.0024544429068696326
ISIC_0029926,0.008466659501054895,0.9694264454436835,0.0012514895543848448,0.0005291643180215557,0.017033455525628884,0.0012049351135829164,0.002087850543643471
ISIC_0029929,0.013739752915016605,0.9610551225770129,0.004450259280299189,0.0008215236515519234,0.012666361031212315,0.0016257478224155177,0.005641232722491487
ISIC_0029931,0.014833362521459061,0.9516205599909539,0.0005515659610687873,0.00018708262529363434,0.03148088371956249,0.0009349631457297544,0.0003915820359325531
ISIC_0029935,0.009035876806535309,0.9476837769791133,0.0025793879338572535,0.00015891065680556342,0.02561513571458847,0.004825993710278164,0.010100918198821819
